ID;OBJECTID,N,10,0;gz_id;start;start_ex;end_;end_ex;label;iglesia_cat;servido_por;categoria;cat_esp;cabildo;nombre;nombrehoy;santo;variantes;curato_generico;partido_generico;provincia_generica;region;pais;lat;lon;cert;metodo;fuente;last_edited_by;last_edited_date;es_parte_de;parcialidad;importancia
10239;508;5600662;1111;start;9999;end;Chapal;Curato;;Pueblo;Pueblo de indios;s.d.;Chapal;;;Chaparral;Chapal;Pasto;Popayan;QUI;COL;0,94287033;-77,46317303;Suficiente;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;6
10240;209;5600664;1111;start;9999;end;Santiago;s.d.;;Poblacion;Mineral;s.d.;Santiago;;;;Tumaco;Esmeraldas;Esmeraldas;QUI;COL;1,66649268;-78,71324589;No localizado;No localizado;estado_1794;HGIS;18.01.2018;0;No;8
10241;3967;5600665;1111;start;9999;end;Tulalbi;s.d.;;Poblacion;Mineral;s.d.;Tulalbi;;;;Tumaco;Esmeraldas;Esmeraldas;QUI;COL;1,67149268;-78,70824589;No localizado;No localizado;estado_1794;HGIS;18.01.2018;0;No;8
10242;3723;5600666;1111;start;9999;end;Mira;s.d.;;Poblacion;Mineral;s.d.;Mira;;;;Tumaco;Esmeraldas;Esmeraldas;QUI;COL;1,6046;-78,7635;Interpolada;Descripcion moderna;estado_1794;HGIS;18.01.2018;0;No;8
10243;4894;5600667;1111;start;9999;end;Manglares;s.d.;;Poblacion;Mineral;s.d.;Manglares;;;;Tumaco;Esmeraldas;Esmeraldas;QUI;COL;1,6205;-78,9919;Buena;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
10244;15199;5600668;1111;start;9999;end;Rios;s.d.;;Poblacion;Rio-Mineral;s.d.;Rios;;;;Tumaco;Esmeraldas;Esmeraldas;QUI;COL;1,67649268;-78,70324589;No localizado;No localizado;estado_1794;HGIS;18.01.2018;0;No;8
10245;11385;5600669;1111;start;9999;end;San Pedro;s.d.;;Poblacion;Mineral;s.d.;San Pedro;;;;Tumaco;Tumaco;Popayan;QUI;COL;1,7165;-78,5001;Identificacion incierta;Geoservice/Satelite;estado_1794;HGIS;18.01.2018;0;No;8
10246;3131;5600670;1111;start;9999;end;Quichaya;s.d.;;Pueblo;Pueblo de indios;s.d.;Quichaya;;;;;Caloto;Popayan;QUI;COL;2,717929;-76,381844;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10247;10337;5600671;1111;start;9999;end;La Sal;s.d.;;Pueblo;Pueblo de indios;s.d.;La Sal;;;;;Caloto;Popayan;QUI;COL;3,188699;-76,45352;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10248;2104;5600672;1111;start;9999;end;Guila;s.d.;;Pueblo;Pueblo de indios;s.d.;Guila;;;;;Caloto;Popayan;QUI;COL;3,193699;-76,44852;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10249;5063;5600673;1111;start;9999;end;La Cruz;s.d.;;Pueblo;Pueblo de indios;s.d.;La Cruz;;;;;Caloto;Popayan;QUI;COL;3,198698;-76,44352;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10250;7842;5600674;1111;start;9999;end;Las Moras;s.d.;;Pueblo;Pueblo de indios;s.d.;Las Moras;;;;;Caloto;Popayan;QUI;COL;3,203698;-76,43852;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10251;10801;5600675;1111;start;9999;end;Jambalo;Curato;;Pueblo;Pueblo de indios;s.d.;Jambalo;;;;Jambalo;Caloto;Popayan;QUI;COL;2,7774;-76,3237;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;6
10252;9629;5600676;1111;start;9999;end;Toribio;Curato;;Pueblo;Pueblo de indios;s.d.;Toribio;;;Caloto Arriba;Toribio;Caloto;Popayan;QUI;COL;2,95661;-76,26872;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;6
10253;10176;5600677;1111;start;9999;end;Marmato;s.d.;;Poblacion;Mineral;s.d.;Marmato;;;;;Vega de Supia;Popayan;NGR;COL;5,473603509;-75,59747442;Suficiente;Descripcion historica;cespedesia;HGIS;18.01.2018;0;No;8
10254;3323;5600678;1111;start;9999;end;Tachiguia;s.d.;;Pueblo;Pueblo de indios;s.d.;Tachiguia;;;"Tachiquia;";La Montaña;Vega de Supia;Popayan;NGR;COL;5,2913;-75,8275;Suficiente;Mapa historico;cespedesia;HGIS;18.01.2018;0;No;8
10255;3884;5600679;1111;start;9999;end;Riofrio;s.d.;;Pueblo;Pueblo de indios;s.d.;Magdalena Riofrio;;Magdalena;"Palomino;";Roldanillo;Cali;Popayan;QUI;COL;4,15626;-76,28837;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10256;11583;5600680;1111;start;9999;end;Yotoco;s.d.;;Poblacion;Poblacion;s.d.;Yotoco;Yotoco;;"Yatoco;";Cali;Cali;Popayan;QUI;COL;3,86065;-76,38512;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10257;2277;5600681;1111;start;9999;end;Regina;s.d.;;Poblacion;Poblacion;s.d.;Regina;;;;;Cali;Popayan;QUI;COL;3,9042;-76,3498;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10258;3683;5600682;1111;start;9999;end;Vijes;s.d.;;Poblacion;Poblacion;s.d.;Vijes;;;;;Cali;Popayan;QUI;COL;3,699065;-76,437111;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10259;5955;5600683;1111;start;9999;end;Yumbo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Sebastian Yumbo;;San Sebastian;;Cali;Cali;Popayan;QUI;COL;3,58203;-76,49273;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10260;8509;5600684;1111;start;9999;end;Quintero;s.d.;;Poblacion;Sitio;s.d.;Quintero;;;;Roldanillo;Cali;Popayan;QUI;COL;4,45;-76,0834;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10261;5922;5600685;1111;start;9999;end;Santa Lucia;s.d.;;Poblacion;Poblacion;s.d.;Santa Lucia;;;;San Antonio;Almaguer;Popayan;QUI;COL;2,125530305;-76,80868429;Identificacion incierta;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10262;4940;5600686;1111;start;9999;end;Quilcace;s.d.;;Pueblo;Pueblo de indios;s.d.;Quilcace;;;"Quilace; Quircaze";San Antonio;Popayan;Popayan;QUI;COL;2,319;-76,8687;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10263;11460;5600687;1111;start;9999;end;Contador;s.d.;;Poblacion;Poblacion;s.d.;Contador;;;;Patia;Popayan;Popayan;QUI;COL;2,12501;-77,111676;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10264;1160;5600688;1111;start;9999;end;Yarumito;s.d.;;Poblacion;Poblacion;s.d.;Yarumito;;;;Patia;Popayan;Popayan;QUI;COL;2,13001;-77,106676;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10265;9276;5600689;1111;start;9999;end;Herradura;s.d.;;Poblacion;Poblacion;s.d.;Herradura;;;;Patia;Popayan;Popayan;QUI;COL;2,13501;-77,101676;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10266;4753;5600690;1111;start;9999;end;Mojan;s.d.;;Poblacion;Poblacion;s.d.;Mojan;;;;Patia;Popayan;Popayan;QUI;COL;2,14001;-77,096676;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10267;1544;5600691;1111;start;9999;end;Alto del Rey;s.d.;;Pueblo;Pueblo de indios;s.d.;Alto del Rey;;;;Tambo;Popayan;Popayan;QUI;COL;2,438366;-76,853691;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10268;3883;5600692;1111;start;9999;end;Pandiguando;s.d.;;Pueblo;Pueblo de indios;s.d.;Pandiguando;;;;Tambo;Popayan;Popayan;QUI;COL;2,4523;-76,8696;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10269;5310;5600693;1111;start;9999;end;Japio;s.d.;;Poblacion;Sitio;s.d.;Japio;;;;Quilichao;Caloto;Popayan;QUI;COL;3,0466;-76,4435;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10270;10715;5600694;1111;start;9999;end;Alegria;s.d.;;Poblacion;Sitio;s.d.;Alegria;Alegrias;;;Quilichao;Caloto;Popayan;QUI;COL;2,98598;-76,50619;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10271;4364;5600695;1111;start;9999;end;Quinamayo;s.d.;;Poblacion;Sitio;s.d.;Quinamayo;;;;Quilichao;Caloto;Popayan;QUI;COL;2,976007;-76,518067;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10272;13286;5600696;1111;start;9999;end;Morales;s.d.;;Poblacion;Sitio;s.d.;Morales;;;;Galima/Caloto;Caloto;Popayan;QUI;COL;2,7561;-76,6298;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10273;10502;5600697;1111;start;9999;end;El Sauce;s.d.;;Poblacion;Sitio;s.d.;El Sauce;;;;Caloto;Caloto;Popayan;QUI;COL;3,208698;-76,43352;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10274;146;5600698;1111;start;9999;end;La Dominga;s.d.;;Poblacion;Sitio;s.d.;La Dominga;;;;Caloto;Caloto;Popayan;QUI;COL;3,096;-76,4;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10275;4631;5600699;1111;start;9999;end;La Quebrada;s.d.;;Poblacion;Sitio;s.d.;La Quebrada;;;;Caloto;Caloto;Popayan;QUI;COL;3,213698;-76,42852;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10276;11652;5600700;1111;start;9999;end;El Palo;s.d.;;Poblacion;Sitio;s.d.;El Palo;;;;Caloto;Caloto;Popayan;QUI;COL;3,066694;-76,352483;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10277;3549;5600701;1111;start;9999;end;Matarredonda;s.d.;;Poblacion;Sitio;s.d.;Matarredonda;;;;Galima/Caloto;Caloto;Popayan;QUI;COL;2,7281;-76,5998;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10278;10675;5600702;1111;start;9999;end;Pilamo;s.d.;;Poblacion;Sitio;s.d.;Pilamo;;;;Caloto;Caloto;Popayan;QUI;COL;3,0947;-76,369;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10279;11124;5600703;1111;start;9999;end;La Bolsa;s.d.;;Poblacion;Sitio;s.d.;La Bolsa;;;;Caloto;Caloto;Popayan;QUI;COL;3,092452;-76,475926;Suficiente;Mapa historico;cespedesia;HGIS;18.01.2018;0;No;8
10280;10236;5600704;1111;start;9999;end;Buchitolo;s.d.;;Poblacion;Sitio;s.d.;Buchitolo;;;;Candelaria;Caloto;Popayan;QUI;COL;3,3816;-76,4074;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10281;3557;5600705;1111;start;9999;end;Guales;s.d.;;Poblacion;Sitio;s.d.;Guales;El Guali;;;Candelaria;Caloto;Popayan;QUI;COL;3,43494;-76,37773;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10282;9319;5600706;1111;start;9999;end;Alto de Boca;s.d.;;Poblacion;Sitio;s.d.;Alto de Boca;;;;Candelaria;Caloto;Popayan;QUI;COL;3,402768509;-76,32359393;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10283;14873;5600707;1111;start;9999;end;Tiple;s.d.;;Poblacion;Sitio;s.d.;Tiple;;;;Candelaria;Caloto;Popayan;QUI;COL;3,3502;-76,4332;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10284;12052;5600708;1111;start;9999;end;Pedregal;s.d.;;Poblacion;Sitio;s.d.;Pedregal;;;;Candelaria;Caloto;Popayan;QUI;COL;3,347379;-76,186092;Suficiente;Mapa moderno;cespedesia;HGIS;18.01.2018;0;No;8
10285;5428;5600709;1111;start;9999;end;Llano del Muerto;s.d.;;Poblacion;Sitio;s.d.;Llano del Muerto;;;;Candelaria;Caloto;Popayan;QUI;COL;3,302407;-76,430939;Suficiente;Mapa moderno;cespedesia;HGIS;18.01.2018;0;No;8
10286;1502;5600710;1111;start;9999;end;Cabuyal;s.d.;;Poblacion;Sitio;s.d.;Cabuyal;;;;Candelaria;Caloto;Popayan;QUI;COL;3,324216;-76,349469;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10287;4991;5600711;1111;start;9999;end;Marañon;s.d.;;Poblacion;Sitio;s.d.;Marañon;;;;Candelaria;Caloto;Popayan;QUI;COL;3,407768231;-76,31859393;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10288;9713;5600713;1111;start;9999;end;El Desbarratado;s.d.;;Poblacion;Sitio;s.d.;El Desbarratado;;;;Candelaria;Caloto;Popayan;QUI;COL;3,275995;-76,358841;Suficiente;Mapa moderno;cespedesia;HGIS;18.01.2018;0;No;8
10289;2476;5600714;1111;start;9999;end;La Balsa;s.d.;;Poblacion;Poblacion;s.d.;La Balsa;;;"La Bolsa;";Galima;Caloto;Popayan;QUI;COL;3,090044;-76,599679;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10290;1829;5600715;1111;start;9999;end;Turco;s.d.;;Poblacion;Poblacion;s.d.;Turco;;;;Caldono;Caloto;Popayan;QUI;COL;2,857804269;-76,54599531;Suficiente;Mapa moderno;cespedesia;HGIS;18.01.2018;0;No;8
10291;15183;5600716;1111;start;9999;end;Pulibio;s.d.;;Poblacion;Poblacion;s.d.;Pulibio;;;;Caldono;Caloto;Popayan;QUI;COL;2,803647406;-76,54669346;Suficiente;Mapa moderno;cespedesia;HGIS;18.01.2018;0;No;8
10292;5494;5600717;1111;start;9999;end;Litago;s.d.;;Poblacion;Poblacion;s.d.;Litago;;;;Jambalo;Caloto;Popayan;QUI;COL;2,8274;-76,3737;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10293;13204;5600718;1111;start;9999;end;Llanito;s.d.;;Poblacion;Poblacion;s.d.;Llanito;;;;Frisoles;Caloto;Popayan;QUI;COL;2,903;-76,547;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10294;9303;5600719;1111;start;9999;end;Bugalagrande;s.d.;;Poblacion;Poblacion;s.d.;Bugalagrande;;;;Payla;Buga;Popayan;QUI;COL;4,21433;-76,15599;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;6
10295;12016;5600720;1111;start;9999;end;Llanogrande;Curato;;Pueblo;Pueblo de indios;s.d.;Llanogrande;Palmira;;;Llanogrande;Buga;Popayan;QUI;COL;3,5312;-76,2818;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;6
10296;3865;5600721;1111;start;9999;end;El Overo;s.d.;;Poblacion;Poblacion;s.d.;El Overo;;;;Payla;Buga;Popayan;QUI;COL;4,2443;-76,1344;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10297;8207;5600722;1111;start;9999;end;Yunde;s.d.;;Poblacion;Sitio;s.d.;Yunde;;;;Llanogrande;Cali;Popayan;QUI;COL;3,5028;-76,4806;Suficiente;Mapa historico;cespedesia;HGIS;18.01.2018;0;No;8
10298;2092;5600723;1111;start;9999;end;Anaconas;s.d.;;Pueblo;Pueblo de indios;s.d.;Anaconas;;;"Yanaconas;";Cali;Cali;Popayan;QUI;COL;3,4611;-76,4976;Suficiente;Mapa historico;cespedesia;HGIS;18.01.2018;0;No;8
10299;654;5600724;1111;start;9999;end;Limonar;s.d.;;Poblacion;Sitio;s.d.;Limonar;;;;;Cali;Popayan;QUI;COL;3,6095;-76,7102;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10300;5686;5600725;1111;start;9999;end;Coronado;s.d.;;Poblacion;Poblacion;s.d.;Coronado;;;;;Cali;Popayan;QUI;COL;3,56726876;-76,31707824;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10301;3415;5600726;1111;start;9999;end;Salado;s.d.;;Poblacion;Sitio;s.d.;Salado;;;;;Cali;Popayan;QUI;COL;3,5593;-76,7145;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10302;10625;5600727;1111;start;9999;end;Chimbilaco;s.d.;;Poblacion;Sitio;s.d.;Chimbilaco;;;;;Cali;Popayan;QUI;COL;3,948333;-76,350278;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10303;8122;5600728;1111;start;9999;end;Saija;s.d.;;Poblacion;Poblacion;s.d.;Saija;;;;Iscuande;Micay;Popayan;QUI;COL;2,7965;-77,4862;Suficiente;Geoservice/Satelite;velasco;HGIS;18.01.2018;0;No;8
10304;15010;5600729;1111;start;9999;end;Napi;s.d.;;Poblacion;Poblacion;s.d.;Napi;;;;Iscuande;Micay;Popayan;QUI;COL;2,4357;-77,5398;Suficiente;Geoservice/Satelite;velasco;HGIS;18.01.2018;0;No;8
10305;11748;5600730;1111;start;9999;end;Micay;s.d.;;Poblacion;Poblacion;s.d.;Micay;;;;Iscuande;Micay;Popayan;QUI;COL;2,844329;-77,248604;Suficiente;Geoservice/Satelite;velasco;HGIS;18.01.2018;0;No;8
10306;10132;5600731;1111;start;9999;end;Bracito de Patia;Anexo;;Poblacion;Rio-Mineral;s.d.;Bracito de Patia;;;;;Iscuande;Popayan;QUI;COL;2,237;-78,5351;Interpolada;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;7
10307;5263;5600732;1111;start;9999;end;Majagual;s.d.;;Poblacion;Rio-Mineral;s.d.;Majagual;;;;;Iscuande;Popayan;QUI;COL;2,3103;-78,6308;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10308;5264;5600733;1111;start;9999;end;Caballos;s.d.;;Poblacion;Rio-Mineral;s.d.;Caballos;;;;;Iscuande;Popayan;QUI;COL;2,530062;-78,000957;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10309;8604;5600734;1111;start;9999;end;Guagui;s.d.;;Poblacion;Poblacion;s.d.;Guagui;;;;Barbacoas;Barbacoas;Popayan;QUI;COL;1,6711;-78,1422;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10310;8155;5600735;1111;start;9999;end;San Jose;s.d.;;Pueblo;Pueblo de indios;s.d.;San Jose;;;;Barbacoas;Barbacoas;Popayan;QUI;COL;1,69678;-78,24181;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10311;464;5600736;1111;start;9999;end;Bogota;s.d.;;Poblacion;Poblacion;s.d.;Bogota;;;;Tumaco;Esmeraldas;Esmeraldas;QUI;COL;1,68149268;-78,69824589;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10312;10909;5600737;1111;start;9999;end;Obando;s.d.;;Pueblo;Pueblo de indios;s.d.;Obando;;;;Ancuya;Pastos;Popayan;QUI;COL;1,312456;-77,56455;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10313;7228;5600738;1111;start;9999;end;Sapallurco;s.d.;;Pueblo;Pueblo de indios;s.d.;Sapayurco;;;"Sapallureo;";Ancuya;Pastos;Popayan;QUI;COL;1,376704579;-77,51886122;Suficiente;Descripcion moderna;cespedesia;HGIS;18.01.2018;0;No;8
10314;2327;5600740;1111;start;9999;end;Guaitarilla;Anexo;;Pueblo;Pueblo de indios;s.d.;Guaitarilla;;;;Tuquerres;Pastos;Popayan;QUI;COL;1,13107;-77,54988;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;7
10315;11657;5600741;1111;start;9999;end;Guachaves;s.d.;;Pueblo;Pueblo de indios;s.d.;Guachaves;;;;Yascual;Pastos;Popayan;QUI;COL;1,221654;-77,677232;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10316;7939;5600744;1111;start;9999;end;San Juan;s.d.;;Pueblo;Pueblo de indios;s.d.;San Juan;;;"San Juan de Tune;";Mayasquer;Pastos;Popayan;QUI;ECU;0,8725;-77,9829;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10317;8511;5600745;1111;start;9999;end;Anganoy;s.d.;;Pueblo;Pueblo de indios;s.d.;Anganoy;;;;Pasto;Pasto;Popayan;QUI;COL;1,213070998;-77,29876587;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10318;12474;5600746;1111;start;9999;end;Aranda;s.d.;;Pueblo;Pueblo de indios;s.d.;Aranda;;;;;Pasto;Popayan;QUI;COL;1,243827223;-77,26674127;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10319;2956;5600747;1111;start;9999;end;Tablon;s.d.;;Pueblo;Pueblo de indios;s.d.;Tablon;;;;Buisaco;Pasto;Popayan;QUI;COL;1,42644;-77,09704;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10320;12697;5600749;1111;start;9999;end;El Erre;s.d.;;Pueblo;Pueblo de indios;s.d.;El Erre;San Jose de Alban;;;Buisaco;Pasto;Popayan;QUI;COL;1,47517;-77,07985;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10321;3576;5600750;1111;start;9999;end;Genoy;s.d.;;Pueblo;Pueblo de indios;s.d.;Genoy;;;;Matituy;Pasto;Popayan;QUI;COL;1,269093;-77,33582;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10322;13250;5600751;1111;start;9999;end;Monbuco;s.d.;;Pueblo;Pueblo de indios;s.d.;Monbuco;;;"Mombuco;";Matituy;Pasto;Popayan;QUI;COL;1,421534;-77,387603;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10323;526;5600752;1111;start;9999;end;Peñol;s.d.;;Pueblo;Pueblo de indios;s.d.;Peñol;;;;Matituy;Pasto;Popayan;QUI;COL;1,4536;-77,4397;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10324;10300;5600753;1111;start;9999;end;Consaca;s.d.;;Pueblo;Pueblo de indios;s.d.;Consaca;;;;Matituy;Pasto;Popayan;QUI;COL;1,20798;-77,46616;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10325;10842;5600754;1111;start;9999;end;Santiago;Anexo;;Pueblo;Pueblo de indios;s.d.;Santiago;;;;Sibundoy;Pasto;Popayan;QUI;COL;1,14644;-77,00336;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;7
10326;4675;5600755;1111;start;9999;end;Aponte;Anexo;;Pueblo;Pueblo de indios;s.d.;Aponte;;;;Sibundoy;Pasto;Popayan;QUI;COL;1,395247;-77,023593;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;7
10327;7284;5600756;1736;not_after;9999;end;Aguarico;Anexo;Secular;Pueblo;Pueblo de indios;s.d.;San Jose Aguarico;;;;Sucumbios;Sucumbios;Popayan;QUI;ECU;0,070373878;-77,25151331;Suficiente;Mapa historico;cespedesia;HGIS;18.01.2018;0;No;6
10328;8231;5600757;1111;start;9999;end;El Rosal;s.d.;;Pueblo;Pueblo de indios;s.d.;El Rosal;;;;;Almaguer;Popayan;QUI;COL;1,784299;-76,828079;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10329;7758;5600758;1111;start;9999;end;El Pongo;s.d.;;Pueblo;Pueblo de indios;s.d.;El Pongo;;;;;Almaguer;Popayan;QUI;COL;1,989012;-76,890373;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;8
10330;3479;5600759;1111;start;9999;end;San Sebastian;s.d.;;Pueblo;Pueblo de indios;s.d.;San Sebastian;;;;;Almaguer;Popayan;QUI;COL;1,83803;-76,76891;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10331;451;5600760;1111;start;9999;end;Caqueona;s.d.;;Pueblo;Pueblo de indios;s.d.;Caqueona;Caquiona;;;;Almaguer;Popayan;QUI;COL;1,904901;-76,783328;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10332;8304;5600761;1111;start;9999;end;Pancitara;Curato;;Pueblo;Pueblo de indios;s.d.;Pancitara;;;;Pancitara;Almaguer;Popayan;QUI;COL;1,9799;-76,7605;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;6
10333;11609;5600762;1111;start;9999;end;San Pablo;s.d.;;Poblacion;Palenque;s.d.;San Pablo;;;;Mercaderes;Almaguer;Popayan;QUI;COL;1,6678;-77,0142;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10334;9021;5600763;1794;exact;9999;end;Trapiche;Curato;;Pueblo;Pueblo de libres;s.d.;Trinidad Trapiche;Bolivar;Trinidad;;Trapiche;Almaguer;Popayan;QUI;COL;1,83639;-76,96482;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;6
10335;11425;5600763;1111;start;1793;exact;Trapiche;s.d.;;Poblacion;Palenque;s.d.;Trinidad Trapiche;Bolivar;Trinidad;;Mercaderes;Almaguer;Popayan;QUI;COL;1,83639;-76,96482;Buena;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;8
10336;13645;5600764;1111;start;9999;end;Hatillo;s.d.;;Rural;Hacienda;No;Hatillo;;;;;Almaguer;Popayan;QUI;COL;1,994012;-76,885373;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;10
10337;14039;5600765;1111;start;9999;end;Mamajuato;s.d.;;Rural;Hacienda;No;Mamajuato;;;"Mamascato;";;Almaguer;Popayan;QUI;COL;1,999012;-76,880373;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;10
10338;13935;5600766;1111;start;9999;end;Sangandinga;s.d.;;Rural;Hacienda;No;Sangandinga;;;;;Almaguer;Popayan;QUI;COL;1,8833;-77,0333;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;10
10339;14225;5600767;1111;start;9999;end;Cangrejo;s.d.;;Rural;Hacienda;No;Cangrejo;;;;;Almaguer;Popayan;QUI;COL;2,004012;-76,875373;No localizado;No localizado;cespedesia;HGIS;18.01.2018;0;No;10
10340;14350;5600768;1111;start;9999;end;Mojarras;s.d.;;Rural;Hacienda;No;Mojarras;;;;;Almaguer;Popayan;QUI;COL;1,8877;-77,2042;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;10
10341;13927;5600769;1111;start;9999;end;Casa Fria;s.d.;;Rural;Hacienda;No;Casa Fria;;;;;Almaguer;Popayan;QUI;COL;1,822483354;-77,17079463;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;10
10342;1948;5600772;1742;exact;1751;exact;San Juan Bautista;Mision;SJ;Pueblo;Pueblo de indios;s.d.;San Juan Bautista de Paratoas;;;"San Juan de Alpayacu;";;Maynas;Maynas;QUI;COL;-1,773817;-74,718017;Suficiente;Descripcion moderna;cipolletti;HGIS;18.01.2018;0;No;7
10343;14110;5600770;1111;start;9999;end;Llano Verde;s.d.;;Rural;Hacienda;No;Llano Verde;;;;;Almaguer;Popayan;QUI;COL;2,06855;-76,75383;Suficiente;Geoservice/Satelite;cespedesia;HGIS;18.01.2018;0;No;10
